"x","ale","Scenario","Feature","Model"
0.129957458899019,0,"Sigmoid","X7","truth"
0.274785508660097,0,"Sigmoid","X7","truth"
0.398147555121415,0,"Sigmoid","X7","truth"
0.575321167337013,0,"Sigmoid","X7","truth"
0.757018659207728,0,"Sigmoid","X7","truth"
0.927848146554057,0,"Sigmoid","X7","truth"
1.1798247479525,0,"Sigmoid","X7","truth"
1.64422210865886,0,"Sigmoid","X7","truth"
2.50839787912062,0,"Sigmoid","X7","truth"
-2.29002581065761,-0.634086858462753,"Sigmoid","X8","sebart"
-1.57044051134456,0.860787171087056,"Sigmoid","X8","sebart"
-1.2104735802965,1.40670370101502,"Sigmoid","X8","sebart"
-0.993258588669879,1.63372439315395,"Sigmoid","X8","sebart"
-0.853137764312308,1.45644353309525,"Sigmoid","X8","sebart"
-0.721235720790198,1.21579676431667,"Sigmoid","X8","sebart"
-0.576886942600929,0.824458003047628,"Sigmoid","X8","sebart"
-0.388720714504058,0.586167712188086,"Sigmoid","X8","sebart"
-0.220106555285395,0.489429805129,"Sigmoid","X8","sebart"
-0.113118773777056,0.192452716136512,"Sigmoid","X8","sebart"
-0.00174622049425081,-0.592119892855908,"Sigmoid","X8","sebart"
0.115859360229028,-1.21610732345265,"Sigmoid","X8","sebart"
0.223091243395064,-1.05161920635195,"Sigmoid","X8","sebart"
0.395366048105382,-1.09897419986953,"Sigmoid","X8","sebart"
0.562563434879366,-1.30265738072627,"Sigmoid","X8","sebart"
0.739987703243208,-0.796131670961853,"Sigmoid","X8","sebart"
