"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Scenario","Iteration","N_train"
"sblm",6.89024108523376,4.88452572712253,4.10597496305075,2.11599999999999,0.856,11.1905443679556,0.783,7.65688680109257,0.922,13.9260574878592,0.898,11.2261231877817,0.947,15.8553566358635,0.929,13.9781288048404,"sigmoid",13,200
"sebart",4.93193130937979,5.49782294253677,4.49046168998407,4.22800000000097,0.873,9.93948961618392,0.85,7.1252615156319,0.93,12.084091571044,0.933,9.99833803731633,0.953,13.5838549404483,0.957,12.1377703801577,"sigmoid",14,200
"bart",5.59831870381179,5.76485977698319,5.31072372431476,1.10299999999916,0.346,4.96492766969083,0.344,4.91568991710909,0.442,6.3768686913542,0.438,6.32318900348157,0.519,7.6154796978984,0.511,7.54945433483557,"sigmoid",14,200
"bart_bc",13.0162539457683,8.02894067000159,6.83263723974526,2.20800000000054,0.858,45.2396920181173,0.864,31.9888928302014,0.904,65.243045300608,0.946,48.3811910353256,0.924,87.2680142989952,0.972,67.5384000682273,"sigmoid",14,200
"sblm",6.63845130306382,3.8334562167778,3.69466320969808,2.10000000000036,0.862,15.521106650997,0.811,9.50123395593384,0.927,18.462018512062,0.915,15.5819324966708,0.961,19.5135975738321,0.948,18.5040295075386,"sigmoid",14,200
"sebart",4.67976234958306,4.89543800470153,4.28507414088445,4.24900000000162,0.817,8.74322470343544,0.854,6.38691168557153,0.915,10.7022730558748,0.914,8.84614686112381,0.958,12.2618058467347,0.951,10.7671462751102,"sigmoid",15,200
"bart",5.73505734842283,5.37501654801045,5.12653882821978,1.1200000000008,0.359,5.02943846389846,0.355,4.97674912755767,0.454,6.46121451429307,0.451,6.39975473436537,0.527,7.69155132561507,0.523,7.62706071435429,"sigmoid",15,200
"bart_bc",9.83018163842992,7.4165465052408,6.47405446017355,2.28700000000026,0.826,34.8132940845657,0.789,26.6860140917067,0.895,48.5185478366768,0.925,38.2024269705609,0.919,62.6741661416636,0.975,50.9397996924122,"sigmoid",15,200
"sblm",6.87919213697545,4.36474852682205,3.88531709890664,2.06599999999889,0.863,11.4157902879241,0.733,7.4521438843637,0.927,14.1980080652272,0.883,11.4577271438746,0.952,16.00905518578,0.929,14.2526578621052,"sigmoid",15,200
"sebart",4.98706518945708,5.15562283371923,4.03766033478011,4.23599999999897,0.86,9.70726332502868,0.851,6.87592475532102,0.935,11.7961904693783,0.928,9.76490052029949,0.961,13.283740488402,0.959,11.845899038334,"sigmoid",16,200
"bart",5.48331137803422,5.34406125781724,4.94773994305269,1.11999999999898,0.384,5.10887755887907,0.383,5.05650345696318,0.491,6.55564727475952,0.478,6.49922393935564,0.553,7.80574668334826,0.547,7.73918587233968,"sigmoid",16,200
"bart_bc",10.4459195872192,7.44276225085821,6.4860693788358,2.23899999999958,0.841,40.8600105066418,0.835,29.3897536105369,0.895,57.9181864740817,0.943,43.872194240029,0.921,76.6133803000529,0.979,60.0657141119759,"sigmoid",16,200
"sblm",6.14939081782956,3.79597829382478,3.49757505413658,2.07599999999911,0.839,13.3402649036049,0.807,8.52393006406617,0.934,16.4538446044643,0.902,13.3891313293447,0.963,18.3005892388907,0.961,16.5215218409654,"sigmoid",16,200
"sebart",5.03989355459247,5.60269999239086,4.5365809672195,4.16899999999987,0.858,9.88020473274364,0.861,6.83421976322277,0.923,12.10087946076,0.94,9.93040273693975,0.955,13.6176888148754,0.966,12.1468278364712,"sigmoid",17,200
"bart",5.85215639475429,5.60699708583619,5.19270674047631,1.09399999999914,0.347,5.11757800986037,0.348,5.0645091252324,0.446,6.56650548086587,0.446,6.50667751822023,0.523,7.82845496573182,0.517,7.76030435658909,"sigmoid",17,200
"bart_bc",10.7096716079429,7.62598259557806,6.80429395217529,2.23199999999997,0.857,43.4436797586999,0.867,29.9302408202807,0.892,62.5331171435508,0.967,45.9225575303372,0.921,83.6401431273912,0.991,64.2949540074718,"sigmoid",17,200
"sblm",6.35603283302711,4.22889356717804,3.92538372666097,2.11099999999897,0.839,12.6252042015934,0.788,8.26410667254525,0.923,15.7004033926274,0.911,12.6689310230966,0.959,17.7238644993949,0.955,15.7682832945711,"sigmoid",17,200
"sebart",5.04266775650449,5.59625119607819,4.47684742201222,4.17599999999948,0.871,10.4226295403541,0.893,7.56613476137858,0.925,12.4259900726542,0.949,10.498764725025,0.951,13.764734135451,0.97,12.4835573820996,"sigmoid",18,200
"bart",5.84723720943006,5.74889638205465,5.41001006400933,1.11299999999937,0.313,5.16561479017329,0.303,5.1120251427313,0.402,6.62734989328941,0.4,6.56753806220163,0.486,7.88483161667453,0.477,7.82019140084093,"sigmoid",18,200
"bart_bc",12.3370691721875,7.81638304919695,6.79320933287445,2.23099999999977,0.847,42.966549987495,0.84,30.3004860254832,0.901,61.3324886761708,0.956,45.7564650714308,0.934,81.5763251392784,0.984,63.3361204882435,"sigmoid",18,200
"sblm",6.98262304706345,4.59808100333297,4.0195576712385,2.09300000000076,0.83,11.6621036416242,0.763,7.83788129430287,0.907,14.263205285719,0.882,11.6985312772362,0.94,16.2109929208836,0.925,14.3248056502141,"sigmoid",18,200
"sebart",4.81651311183825,5.41430139205215,4.35614544327311,4.16799999999967,0.836,8.64209809027316,0.834,6.12972215857736,0.937,10.6338469452017,0.909,8.71468174667704,0.971,12.1610789700694,0.968,10.6896621562593,"sigmoid",19,200
"bart",5.63736440942276,5.51833533286621,5.17339612417116,1.10300000000097,0.395,4.9869945094976,0.381,4.93599304721723,0.486,6.39497469114876,0.482,6.33556534733237,0.552,7.60914377941563,0.55,7.54636886476398,"sigmoid",19,200
"bart_bc",9.91294302221807,7.56116004754964,6.58763720675147,2.22400000000016,0.83,36.2404157373218,0.833,27.9768820670436,0.891,49.9985733281552,0.945,39.815760887678,0.917,64.1781794203075,0.982,52.5114781148508,"sigmoid",19,200
"sblm",6.59017371367416,3.92149149020145,3.73043351013161,2.09499999999935,0.852,12.5933660613894,0.79,7.69339265868375,0.947,16.0169940134451,0.899,12.6483768032387,0.978,18.014573500064,0.958,16.0884843401151,"sigmoid",19,200
"sebart",4.35583574896221,4.70031942903323,4.09250916829137,4.22299999999996,0.844,7.0255514658576,0.838,4.86058111727091,0.913,8.91803455513627,0.913,7.09403246771509,0.954,10.4480082389959,0.952,8.97356410621166,"sigmoid",20,200
"bart",5.62455461012918,5.09027236058657,4.71667106561466,1.12099999999919,0.45,4.86673478870363,0.443,4.81891224282362,0.539,6.25711688006083,0.535,6.20133802087698,0.623,7.44942515616192,0.621,7.38549705430241,"sigmoid",20,200
"bart_bc",9.81556282079376,7.19369798479119,6.33529725976051,2.24099999999999,0.845,39.3294028766877,0.847,30.0196599934775,0.869,54.8072795458516,0.944,43.1751698462921,0.891,71.0503567729183,0.96,57.5679138179342,"sigmoid",20,200
"sblm",6.53528847515962,3.78139815950726,3.64580321235691,2.08399999999892,0.814,10.1054830501392,0.737,6.0209609201708,0.926,13.5437652398419,0.863,10.158090202287,0.96,15.9619186251343,0.94,13.6188749026932,"sigmoid",20,200
"sebart",4.8940052034122,4.6921535216695,4.02208084652343,4.24200000000019,0.861,9.9564220907209,0.864,7.06365360144135,0.934,12.234321693801,0.925,10.0298375771848,0.965,13.8604817628082,0.957,12.2908224662287,"sigmoid",21,200
"bart",5.83699190839447,5.22476286794155,4.9153769263112,1.13600000000042,0.389,4.98321883026025,0.388,4.93102850657203,0.488,6.39436598337049,0.487,6.33822073653742,0.567,7.62294009625488,0.568,7.55980696391584,"sigmoid",21,200
"bart_bc",10.1305810941988,7.20727650929965,6.25877971903579,2.36099999999897,0.839,38.8851669427269,0.849,29.444680504687,0.89,54.010236564441,0.94,42.421465849655,0.907,69.9055116319769,0.972,56.4912382608915,"sigmoid",21,200
"sblm",6.7742491442008,3.99341159214207,3.69054241600259,2.20999999999913,0.862,11.2862103813748,0.763,7.12709092343629,0.941,14.4432380611433,0.878,11.3358947561303,0.975,16.6011577835237,0.948,14.5157267319839,"sigmoid",21,200
"sebart",5.4895124412006,5.67428688293646,4.47211120687153,4.36499999999978,0.84,9.73616058455931,0.794,6.98176008615457,0.923,11.7083316251236,0.893,9.79745994111313,0.959,13.2365339109968,0.943,11.7562160717733,"sigmoid",22,200
"bart",5.77751673501673,5.66697939399044,5.26386640823682,1.16800000000148,0.366,5.26793049102732,0.358,5.212949957652,0.45,6.76246939313297,0.448,6.7037087798883,0.518,8.05427941104848,0.507,7.98802088302781,"sigmoid",22,200
"bart_bc",11.3947129537496,7.93448497224356,6.85001284484677,2.3119999999999,0.825,38.7946128297144,0.802,28.5121954290666,0.891,54.6582181477546,0.933,41.8806746484602,0.936,71.3773148162331,0.975,56.8154521932438,"sigmoid",22,200
"sblm",6.55385727705987,4.2686400048618,3.92975562071074,2.10899999999856,0.878,12.5867925468272,0.782,8.45389080035863,0.939,15.3081528906777,0.919,12.6470516058732,0.96,17.1846554285239,0.954,15.36428689983,"sigmoid",22,200
"sebart",5.34112756164587,5.54430964371046,4.16117125058076,4.27300000000105,0.857,10.0504768598558,0.84,7.12157366423546,0.924,12.2532645600644,0.918,10.1038782737253,0.961,13.6464881791043,0.956,12.3087575018461,"sigmoid",23,200
"bart",5.44643212149516,5.6534636107293,5.19327776301005,1.13900000000103,0.336,5.01856038789646,0.338,4.96717782387165,0.418,6.4462953049586,0.413,6.38996488583069,0.501,7.67690690209782,0.494,7.61558957326523,"sigmoid",23,200
"bart_bc",8.49874521914187,7.37919720721397,6.45312602374121,2.36399999999958,0.823,31.6377171918136,0.759,24.6919515335467,0.902,43.4212737658635,0.92,34.8880101326356,0.938,55.432866251983,0.973,45.6765496313994,"sigmoid",23,200
"sblm",6.38346515847926,4.05351206859988,3.68215633255329,2.19800000000032,0.885,12.1720312462577,0.757,7.81581043227259,0.959,15.195957502819,0.921,12.2211654125027,0.978,16.9919608623305,0.974,15.2409646952382,"sigmoid",23,200
"sebart",4.88725201974761,5.46042892479853,4.08268096073263,4.40800000000127,0.871,9.29866798166091,0.867,6.58470178935717,0.938,11.3148653654032,0.947,9.35088347787259,0.969,12.805538918882,0.973,11.3678804991813,"sigmoid",24,200
"bart",5.41041431849563,5.46966736738386,5.08648568306861,1.14700000000084,0.351,5.16739609486745,0.344,5.1148237750533,0.441,6.632489341525,0.439,6.57251584401256,0.513,7.89682920757951,0.51,7.83266978544188,"sigmoid",24,200
"bart_bc",11.5907038821883,7.86529756037677,6.73356851973455,2.38000000000102,0.845,40.1832134723859,0.824,29.1693383502924,0.906,56.9289152530502,0.942,43.2246835218314,0.941,74.7079387184794,0.982,59.0947411875899,"sigmoid",24,200
"sblm",6.13138812413327,3.94756380694077,3.57912651755219,2.19500000000153,0.82,12.6649944428876,0.801,8.37831702315597,0.912,15.605179314391,0.912,12.7119304259289,0.951,17.4818156881422,0.95,15.6741990549099,"sigmoid",24,200
"sebart",5.5159163892597,5.80450733275302,4.54882496530526,34.473,0.863,11.0080040893441,0.839,7.88812772933257,0.928,13.2051845809432,0.94,11.0521760161676,0.956,14.6880040165785,0.973,13.2575948089707,"sigmoid",25,200
"bart",5.62480053583835,5.85485728123942,5.52053505021864,1.14000000000124,0.33,5.18247863065694,0.331,5.12991198780191,0.413,6.6507754672764,0.409,6.59233501544674,0.5,7.92303438192276,0.493,7.85565540115056,"sigmoid",25,200
"bart_bc",11.112243510793,7.89477442169301,6.97347636584484,2.32400000000052,0.846,41.9252740327646,0.842,29.364445332842,0.911,60.1059152092206,0.958,44.5018396426702,0.936,80.0975542092125,0.994,61.973540997487,"sigmoid",25,200
"sblm",6.72692568107578,4.32636786225093,3.9079490008036,2.14800000000105,0.854,13.6459190320966,0.801,9.03779174195681,0.927,16.5191364818835,0.898,13.6901986360353,0.963,18.1550189012877,0.943,16.574484513908,"sigmoid",25,200
"sebart",5.67381235430809,5.9385550857166,4.84865932281421,4.35800000000017,0.868,11.4828077221326,0.849,8.51933091850294,0.924,13.5455152013812,0.931,11.5328371379973,0.964,14.9476574700195,0.948,13.5910469656359,"sigmoid",26,200
"bart",5.77285680792453,6.04033292035782,5.5936626741673,1.13900000000103,0.305,5.07766275000707,0.296,5.02404096490601,0.381,6.51334775385439,0.378,6.45673285461484,0.463,7.7566984804386,0.458,7.69039745431213,"sigmoid",26,200
"bart_bc",9.13678566803632,7.62850174096443,6.65696043594847,2.35100000000057,0.806,35.4675704789961,0.817,25.766654867138,0.862,49.967099211483,0.924,38.1487962826831,0.9,65.5831908078882,0.948,51.8454682954098,"sigmoid",26,200
"sblm",6.56762183138196,4.62526670588542,4.20957055356921,2.19100000000071,0.874,13.0589655324933,0.792,9.01806655686486,0.944,15.9190565736457,0.916,13.1027814514083,0.971,17.712699403959,0.958,15.9886463800443,"sigmoid",26,200
"sebart",5.22348562226851,5.45504022522011,4.11554105050759,4.34799999999996,0.86,10.1746543002347,0.833,7.09703406926699,0.934,12.2069663583577,0.913,10.2250216755782,0.97,13.7313032606307,0.961,12.257046230303,"sigmoid",27,200
"bart",5.48180015621658,5.60597202693111,5.21054919078605,1.13300000000163,0.342,5.0577182139241,0.342,5.00732839603638,0.434,6.50217847960732,0.431,6.44121447387663,0.505,7.74220873226425,0.507,7.67955541560851,"sigmoid",27,200
