"x","ale","Scenario","Feature","Model"
-0.388720714504058,0.23031129714621,"Sigmoid","X8","sebart"
-0.220106555285395,0.19035498212797,"Sigmoid","X8","sebart"
-0.113118773777056,0.067692517312227,"Sigmoid","X8","sebart"
-0.00174622049425081,-0.256364837995619,"Sigmoid","X8","sebart"
0.115859360229028,-0.514094606008042,"Sigmoid","X8","sebart"
0.223091243395064,-0.446154961421579,"Sigmoid","X8","sebart"
0.395366048105382,-0.465714316137816,"Sigmoid","X8","sebart"
0.562563434879366,-0.549842964210161,"Sigmoid","X8","sebart"
0.739987703243208,-0.340629208822389,"Sigmoid","X8","sebart"
0.976873461703096,-0.086534227705014,"Sigmoid","X8","sebart"
1.18800050972755,-0.0660603144394541,"Sigmoid","X8","sebart"
1.44326419613331,-0.169183958268053,"Sigmoid","X8","sebart"
2.47432052857116,-0.540856664868835,"Sigmoid","X8","sebart"
-2.29002581065761,0.278570686748353,"Sigmoid","X8","bart"
-1.57044051134456,0.467493563586632,"Sigmoid","X8","bart"
-1.2104735802965,0.558543582029837,"Sigmoid","X8","bart"
-0.993258588669879,0.585858271061831,"Sigmoid","X8","bart"
-0.853137764312308,0.549857619036135,"Sigmoid","X8","bart"
-0.721235720790198,0.470366986587643,"Sigmoid","X8","bart"
-0.576886942600929,0.349099790950599,"Sigmoid","X8","bart"
-0.388720714504058,0.149536288184629,"Sigmoid","X8","bart"
-0.220106555285395,-0.0100065148526147,"Sigmoid","X8","bart"
-0.113118773777056,-0.0798841051396536,"Sigmoid","X8","bart"
-0.00174622049425081,-0.198016725964579,"Sigmoid","X8","bart"
0.115859360229028,-0.300688737737804,"Sigmoid","X8","bart"
0.223091243395064,-0.325094843376561,"Sigmoid","X8","bart"
0.395366048105382,-0.361972924335978,"Sigmoid","X8","bart"
0.562563434879366,-0.391350679112803,"Sigmoid","X8","bart"
0.739987703243208,-0.308778228104488,"Sigmoid","X8","bart"
0.976873461703096,-0.213113194438324,"Sigmoid","X8","bart"
1.18800050972755,-0.231249231617631,"Sigmoid","X8","bart"
1.44326419613331,-0.336672522059663,"Sigmoid","X8","bart"
2.47432052857116,-0.73191138119141,"Sigmoid","X8","bart"
-2.58181806503429,1.70339581717654,"Sigmoid","X9","sebart"
-1.70809780457759,0.442123771653135,"Sigmoid","X9","sebart"
-1.35316100763673,-0.0958796742033363,"Sigmoid","X9","sebart"
-1.14181359444059,-0.00594343364018202,"Sigmoid","X9","sebart"
-0.961024962747835,0.0843113149500294,"Sigmoid","X9","sebart"
-0.768528354073865,-0.153800550011814,"Sigmoid","X9","sebart"
-0.571431468292011,-0.470205350029773,"Sigmoid","X9","sebart"
-0.388960581541443,-0.400048093571266,"Sigmoid","X9","sebart"
-0.209605755320248,-0.22838912263901,"Sigmoid","X9","sebart"
-0.0544348681223626,-0.279588135083282,"Sigmoid","X9","sebart"
0.112535800945191,-0.350420963960293,"Sigmoid","X9","sebart"
0.262934118239542,-0.271627529042335,"Sigmoid","X9","sebart"
0.379442385837751,-0.0937157421192738,"Sigmoid","X9","sebart"
0.487075977543975,-0.00119410150155863,"Sigmoid","X9","sebart"
0.598003508745606,0.0212522804985178,"Sigmoid","X9","sebart"
0.722257567375451,0.0771307199042615,"Sigmoid","X9","sebart"
0.926467896730153,0.109655989258928,"Sigmoid","X9","sebart"
1.13264344389398,0.119559612498513,"Sigmoid","X9","sebart"
1.44092913997966,0.0412273273668111,"Sigmoid","X9","sebart"
2.37524283312195,0.342520512972117,"Sigmoid","X9","sebart"
-2.58181806503429,0.381436126673535,"Sigmoid","X9","bart"
-1.70809780457759,0.120138090354498,"Sigmoid","X9","bart"
-1.35316100763673,0.0664548669835762,"Sigmoid","X9","bart"
-1.14181359444059,0.0958709994075158,"Sigmoid","X9","bart"
-0.961024962747835,0.092360662904166,"Sigmoid","X9","bart"
-0.768528354073865,-0.0141335346195674,"Sigmoid","X9","bart"
-0.571431468292011,-0.154188131237369,"Sigmoid","X9","bart"
-0.388960581541443,-0.204471337692324,"Sigmoid","X9","bart"
-0.209605755320248,-0.206076365113337,"Sigmoid","X9","bart"
-0.0544348681223626,-0.22783968919825,"Sigmoid","X9","bart"
0.112535800945191,-0.237821675439841,"Sigmoid","X9","bart"
0.262934118239542,-0.206404391473883,"Sigmoid","X9","bart"
0.379442385837751,-0.165457914456274,"Sigmoid","X9","bart"
0.487075977543975,-0.103802027852632,"Sigmoid","X9","bart"
0.598003508745606,-0.0372521466194515,"Sigmoid","X9","bart"
0.722257567375451,0.0562881125878961,"Sigmoid","X9","bart"
0.926467896730153,0.147378410971294,"Sigmoid","X9","bart"
1.13264344389398,0.175928327188756,"Sigmoid","X9","bart"
1.44092913997966,0.215680928442202,"Sigmoid","X9","bart"
2.37524283312195,0.281311053986648,"Sigmoid","X9","bart"
