"Scenario","Iteration","N_train","Latent_Min","Latent_Max"
"beta",38,200,-50.1059289596975,251.475198981823
"beta",39,200,-35.8285853732097,260.491661411818
"beta",40,200,-36.0837695060234,241.79427116081
"beta",41,200,-36.8037843117671,321.967664604613
"beta",42,200,-34.9243355224157,256.813899214962
"beta",43,200,-31.6022296028063,240.921455475976
"beta",44,200,-34.8500072486584,352.895252929279
"beta",45,200,-43.0911662367044,370.38640296016
"beta",46,200,-41.1864824864687,310.644482959852
"beta",47,200,-44.0290946253053,301.786334374835
"beta",48,200,-33.152214390224,266.868390949178
"beta",49,200,-41.5369144774974,234.914863458044
"beta",50,200,-31.7866341941911,357.076071943422
"beta",51,200,-37.275842373087,298.706776377851
"beta",52,200,-39.7886179425229,372.777424167805
"beta",53,200,-38.7945968785015,246.891768576321
"beta",54,200,-46.8950219797381,290.387606203814
"beta",55,200,-30.4945717081379,292.800663780225
"beta",56,200,-42.6712960390785,261.914928753164
"beta",57,200,-25.7747107339954,304.323782142416
"beta",58,200,-37.2020385700715,368.875103289591
"beta",59,200,-37.4123240225825,368.436636988914
"beta",60,200,-36.5812621539099,253.407808661251
"beta",61,200,-35.7443609246851,248.483168828033
"beta",62,200,-36.2749103026909,253.24787702663
"beta",63,200,-35.223378056245,272.570948059634
"beta",64,200,-37.4741806282709,303.91997424162
"beta",65,200,-37.0273917778564,236.575327058775
"beta",66,200,-33.8842936841085,282.566016363704
"beta",67,200,-32.4577712279871,296.133310976253
"beta",68,200,-36.7102610930017,322.124160371025
"beta",69,200,-39.8440982513469,266.206371694165
"beta",70,200,-35.7413891982528,281.972132877681
"beta",71,200,-32.7380202787348,263.896775417458
"beta",72,200,-37.4706808004374,317.710714192883
"beta",73,200,-33.7695879084513,262.754932549323
"beta",74,200,-40.0734720075251,257.080600455293
"beta",75,200,-40.8707411546419,267.611919028429
"beta",76,200,-31.9943667510929,222.329425081908
"beta",77,200,-34.187282449012,305.185405744939
"beta",78,200,-30.8958225120776,210.270279575052
"beta",79,200,-38.8757836996183,295.678009292716
"beta",80,200,-35.1711368843896,281.386599719367
"beta",81,200,-39.1156966218848,333.833810491219
"beta",82,200,-40.0889866837181,357.875285758572
"beta",83,200,-34.4326058085134,252.838846305475
"beta",84,200,-36.002800023874,248.70320001695
"beta",85,200,-32.1368033277234,269.442713075882
"beta",86,200,-38.5051385646865,249.504926350544
"beta",87,200,-36.9606713718917,273.166640111704
"beta",88,200,-37.272985528761,344.840669188029
"beta",89,200,-30.171976493794,304.109047685375
"beta",90,200,-34.6196467483905,328.543901440602
"beta",91,200,-29.8422940845628,265.039133822532
"beta",92,200,-33.7011686152629,416.408452869508
"beta",93,200,-46.6738346560326,305.98987280105
"beta",94,200,-31.8315526695297,285.15900006933
"beta",95,200,-32.1501208937129,318.054373391412
"beta",96,200,-34.3613145193937,359.601587630773
"beta",97,200,-33.5312019485308,276.203279674789
"beta",98,200,-36.5499412055045,260.333500817144
"beta",99,200,-35.3254779579013,389.833239890383
"beta",100,200,-36.5121065771568,216.121502492985
"arctangent",1,200,-39.9068556596966,282.236042016122
"arctangent",2,200,-38.113019304927,258.677935113024
"arctangent",3,200,-37.1656857458161,308.628020989875
"arctangent",4,200,-38.5758228203562,274.884257756042
"arctangent",5,200,-39.7787280384883,228.848668346537
"arctangent",6,200,-39.9438422000453,263.090056786637
"arctangent",7,200,-40.2889215567852,390.387521545877
"arctangent",8,200,-36.0022099881795,277.98070053069
"arctangent",9,200,-35.6301050074312,315.730861747538
"arctangent",10,200,-34.377880584347,402.477065678765
"arctangent",11,200,-39.7689818528816,236.927345362711
"arctangent",12,200,-36.4160164504582,311.357531149549
"arctangent",13,200,-32.6815273394542,256.761185652015
"arctangent",14,200,-33.1493184959811,274.504434866372
"arctangent",15,200,-36.9694368071637,269.865104657882
"arctangent",16,200,-41.3712811692211,325.323635583162
"arctangent",17,200,-37.8464652725619,263.763794592538
"arctangent",18,200,-35.5380564404596,344.76052817903
"arctangent",19,200,-40.5147785657847,277.414704069378
"arctangent",20,200,-28.6708782233522,446.205590399195
"arctangent",21,200,-30.6528542660136,403.034259011421
"arctangent",22,200,-35.6146853184608,261.255737579163
"arctangent",23,200,-31.2702558311217,379.35993187063
"arctangent",24,200,-50.9294175690347,297.675491592558
"arctangent",25,200,-43.2599568234869,293.595552424424
"arctangent",26,200,-38.6341931739809,286.631000904406
"arctangent",27,200,-40.4630164948284,252.93578568005
"arctangent",28,200,-34.6131360669295,279.415946452312
"arctangent",29,200,-37.0477494933807,279.386024651359
"arctangent",30,200,-32.1390752260987,315.185732231177
"arctangent",31,200,-41.3246974899944,221.288344465875
"arctangent",32,200,-32.7180065456103,264.544388824387
"arctangent",33,200,-35.2664280129423,334.33040953636
"arctangent",34,200,-37.3325283939601,253.606707973222
"arctangent",35,200,-30.4413798531543,274.876376521938
"arctangent",36,200,-35.0327363613399,226.389508272619
"arctangent",37,200,-33.5883796821353,305.760993918994
"arctangent",38,200,-31.2689132034333,282.762953265837
"arctangent",39,200,-30.9285332683876,211.499968030466
"arctangent",40,200,-32.3558010076949,241.717269467693
"arctangent",41,200,-40.3378084595507,272.210522942622
"arctangent",42,200,-30.5646133424504,349.852583931681
"arctangent",43,200,-38.636174596298,274.861336639201
"arctangent",44,200,-33.4744259784204,303.298493041052
"arctangent",45,200,-32.3704455200214,250.61156855358
"arctangent",46,200,-34.8268864661835,277.959857150475
"arctangent",47,200,-45.76506216443,320.836470364893
"arctangent",48,200,-41.6369256205311,282.3338086443
"arctangent",49,200,-36.9234155569956,252.297531547241
"arctangent",50,200,-36.8217444905952,262.68370798302
"arctangent",51,200,-31.1269071792589,250.587280045017
"arctangent",52,200,-33.7253497181402,340.427322076772
"arctangent",53,200,-38.947714945063,396.92265171737
"arctangent",54,200,-44.2859536759335,316.348367849086
"arctangent",55,200,-43.4987843374208,285.678425904933
"arctangent",56,200,-32.9391311511824,317.545960015882
"arctangent",57,200,-34.3112531252029,285.05324798003
"arctangent",58,200,-35.7601567715975,248.602224466694
"arctangent",59,200,-35.5243469052083,250.778472927328
"arctangent",60,200,-41.9828430187355,388.104734964954
"arctangent",61,200,-31.5229690300248,350.257825192029
"arctangent",62,200,-40.0173078518145,298.79464057437
"arctangent",63,200,-36.6629023285875,287.408971172567
"arctangent",64,200,-35.2099450565858,310.467708254204
"arctangent",65,200,-30.0315455613009,271.85098509669
"arctangent",66,200,-37.2403714432684,285.298354522553
"arctangent",67,200,-30.7010843012298,369.019798592614
"arctangent",68,200,-31.0045704866931,276.467919639295
"arctangent",69,200,-41.7829345906335,288.067422060073
"arctangent",70,200,-34.3057255682969,292.198128743654
"arctangent",71,200,-37.154228895432,467.219498160142
"arctangent",72,200,-36.2273750480938,299.496142065299
"arctangent",73,200,-36.8440516651417,239.534193979634
"arctangent",74,200,-34.2216549222027,333.032123374911
"arctangent",75,200,-40.8124275510586,314.145560996403
"arctangent",76,200,-34.906573526828,257.003763063609
"arctangent",77,200,-45.8915209175843,311.35228233019
"arctangent",78,200,-39.7370198049137,237.387256629584
"arctangent",79,200,-35.0627259017088,424.44725573051
"arctangent",80,200,-38.4803230117639,269.59247811829
"arctangent",81,200,-39.588641368225,289.579113162346
"arctangent",82,200,-39.9560349484993,234.000797330536
"arctangent",83,200,-45.5547312801962,264.786570388051
"arctangent",84,200,-36.8018344441169,255.759686518133
"arctangent",85,200,-50.7815384991137,319.937122771121
"arctangent",86,200,-50.0576485618535,277.701060397674
"arctangent",87,200,-37.6571467411182,299.286590274758
"arctangent",88,200,-34.3997275363014,199.606213902345
"arctangent",89,200,-39.1874354936608,255.24416602334
"arctangent",90,200,-36.4894006165665,341.474198361438
"arctangent",91,200,-34.7479209029635,371.407100626829
"arctangent",92,200,-36.8441820348365,295.201460562441
"arctangent",93,200,-32.7787899650205,318.411583415562
"arctangent",94,200,-31.1734756827822,254.869631485537
"arctangent",95,200,-38.6601149042715,264.227894309513
"arctangent",96,200,-37.7880744387155,270.131032460213
"arctangent",97,200,-34.8583595151125,245.193116482245
"arctangent",98,200,-35.6348915754123,231.171034092179
"arctangent",99,200,-35.3917384944396,302.50150855247
"arctangent",100,200,-34.2183974706837,279.815815973161
"box_cox",1,200,-38.1193488298107,269.919653984385
"box_cox",2,200,-31.4890243105259,374.092963350771
"box_cox",3,200,-43.4089170665759,257.205431124972
"box_cox",4,200,-40.8059133895529,486.897058063801
"box_cox",5,200,-35.0438972768032,282.54284244508
"box_cox",6,200,-36.1248619802073,255.772393622494
"box_cox",7,200,-33.6884352367323,286.65330624654
"box_cox",8,200,-40.087614102986,252.662557811803
"box_cox",9,200,-35.2079805427598,294.277015538007
"box_cox",10,200,-34.0843298899644,403.652663956326
"box_cox",11,200,-42.9980390796065,239.703807025014
"box_cox",12,200,-35.9773736516384,372.012838041507
"box_cox",13,200,-30.5701633434097,278.74213721739
"box_cox",14,200,-44.0685678841367,271.724683064929
"box_cox",15,200,-28.9960696483902,294.309795683144
"box_cox",16,200,-39.263841663432,262.808852624584
"box_cox",17,200,-29.3637074948528,287.948797788436
"box_cox",18,200,-42.0379447679791,319.414861657833
"box_cox",19,200,-36.2995019463686,268.809908326942
"box_cox",20,200,-37.7227474128336,304.854368260525
"box_cox",21,200,-43.4173939656453,408.285360356108
"box_cox",22,200,-28.726687879894,250.873740249133
"box_cox",23,200,-36.1908249341743,285.176484605688
"box_cox",24,200,-36.0454874496303,260.423785771211
"box_cox",25,200,-32.110357980255,334.550825213577
"box_cox",26,200,-43.9176354962441,321.010242228772
"box_cox",27,200,-38.3156653183411,313.509732185944
"box_cox",28,200,-36.4272723671266,380.421991412917
"box_cox",29,200,-30.6137214661978,329.870745171037
"box_cox",30,200,-32.4716546211092,318.295595820485
"box_cox",31,200,-37.594962951917,258.201311248685
"box_cox",32,200,-36.2414061909849,239.311750169961
"box_cox",33,200,-29.0775918145883,280.971446721735
"box_cox",34,200,-36.6558697883626,391.433598931588
"box_cox",35,200,-47.2642462999577,373.051474774251
"box_cox",36,200,-38.5495299284559,310.287241603636
"box_cox",37,200,-29.8060486512499,331.324746110577
"box_cox",38,200,-37.9394354150681,190.927606895088
"box_cox",39,200,-31.5745986948325,340.622549075345
"box_cox",40,200,-35.215935167531,397.931037813061
"box_cox",41,200,-34.519767163076,318.758622416646
"box_cox",42,200,-33.9350547226812,283.816099034107
"box_cox",43,200,-35.5924427261214,309.927546425676
"box_cox",44,200,-35.7121400186584,212.125317779569
"box_cox",45,200,-31.7437187405112,228.19764209006
"box_cox",46,200,-31.6064053602725,232.075939987179
"box_cox",47,200,-39.4266973649549,247.820468598053
"box_cox",48,200,-31.168048557396,261.502562568905
"box_cox",49,200,-43.0539853465065,326.620307330558
"box_cox",50,200,-32.1471898463838,310.845344606899
"box_cox",51,200,-39.1736265854,232.070996776615
"box_cox",52,200,-31.1983754987815,306.058129827362
"box_cox",53,200,-34.6062774816398,283.352467004
"box_cox",54,200,-34.4651558583149,319.324776560279
"box_cox",55,200,-44.8554524004807,247.026563415341
"box_cox",56,200,-35.2551444870715,361.662238420401
"box_cox",57,200,-34.2161546456568,289.928541650562
"box_cox",58,200,-32.4978948046095,316.701510434579
"box_cox",59,200,-47.0176605250037,312.008982246433
"box_cox",60,200,-35.467289326681,323.751941583746
"box_cox",61,200,-33.3174313459819,315.3435128417
"box_cox",62,200,-41.8318130893019,276.195386955632
"box_cox",63,200,-38.5849626904748,286.329019184683
"box_cox",64,200,-37.899159642118,294.984020139472
"box_cox",65,200,-37.6629283172071,349.890331823839
"box_cox",66,200,-43.2891833158949,243.697165675473
"box_cox",67,200,-36.6666794063561,231.209110829878
"box_cox",68,200,-37.5926251312636,278.635121136714
"box_cox",69,200,-42.8796324188983,253.870425316711
"box_cox",70,200,-41.4920258061609,393.430905756156
"box_cox",71,200,-30.7314905094959,254.094885297485
"box_cox",72,200,-34.229115331844,279.536833445304
"box_cox",73,200,-35.482235192715,317.22436505138
"box_cox",74,200,-38.7542610730966,301.714137851118
"box_cox",75,200,-41.371267859851,237.258660619267
"box_cox",76,200,-35.6950522253761,258.820814610988
"box_cox",77,200,-40.8944168646072,363.783415269286
"box_cox",78,200,-49.8593267104332,266.755500318215
"box_cox",79,200,-42.3213160806187,278.369665818657
"box_cox",80,200,-36.7949454389393,318.546779680677
"box_cox",81,200,-35.4155344844983,265.735043516522
"box_cox",82,200,-33.6911790685837,283.606119026666
"box_cox",83,200,-37.6154991398004,300.780488474158
"box_cox",84,200,-41.9125766350678,243.636344333098
"box_cox",85,200,-37.7211916053804,262.147360575289
"box_cox",86,200,-38.2630987663648,309.510071285733
"box_cox",87,200,-45.7987509317091,253.484138798704
"box_cox",88,200,-42.1267450548467,287.232337602129
"box_cox",89,200,-30.5116740451725,314.40146793487
"box_cox",90,200,-34.3149156177315,291.104352246865
"box_cox",91,200,-34.5294929142727,276.560975212514
"box_cox",92,200,-36.1369775788026,296.24524112106
"box_cox",93,200,-35.7554226684244,329.85917113336
"box_cox",94,200,-35.1267156248766,235.93734289088
"box_cox",95,200,-39.3030075009475,194.807093582121
"box_cox",96,200,-37.7891812878451,265.732860627595
"box_cox",97,200,-36.787887297172,234.129747663561
"box_cox",98,200,-34.6705952353626,262.852787327347
"box_cox",99,200,-35.3890936223443,357.157591174552
"box_cox",100,200,-37.960012184495,304.9323063354
"sigmoid",1,250,-34.3334406334925,282.811980993411
"sigmoid",2,250,-31.3307627944445,301.693606427089
"sigmoid",3,250,-42.6178806438409,294.108392060017
"sigmoid",4,250,-33.5711895402824,248.568083171569
"sigmoid",5,250,-32.7623833100973,322.003587795765
"sigmoid",6,250,-47.8859666141245,419.172970722234
"sigmoid",7,250,-35.3922085118956,322.345448481468
"sigmoid",8,250,-32.4328198151677,319.740629251356
"sigmoid",9,250,-40.7871420668192,306.547086193727
"sigmoid",10,250,-37.0530218578807,275.837042908446
"sigmoid",11,250,-32.3897577290812,412.92094606043
"sigmoid",12,250,-33.2040612991727,278.795734486801
"sigmoid",13,250,-30.4700981533009,322.482412072219
"sigmoid",14,250,-47.202897250239,240.971114695735
"sigmoid",15,250,-39.6360748545386,244.66935559171
"sigmoid",16,250,-36.2197121878934,413.909898975724
"sigmoid",17,250,-39.7102090892924,396.060415127778
"sigmoid",18,250,-33.7257737668411,316.333200360849
"sigmoid",19,250,-41.1418045492588,244.354632027504
"sigmoid",20,250,-35.6794670910232,266.675722986035
"sigmoid",21,250,-36.0644851400545,240.301172914699
"sigmoid",22,250,-49.2109316584378,303.728327957277
"sigmoid",23,250,-38.0633977400427,291.249347267038
"sigmoid",24,250,-28.9422420128939,325.469795610663
"sigmoid",25,250,-32.4856747778136,330.483724603326
"sigmoid",26,250,-31.6530495035842,233.091010904584
"sigmoid",27,250,-37.4522796485047,283.53419131534
"sigmoid",28,250,-41.673600768491,309.069169281661
"sigmoid",29,250,-38.2557100906493,261.963617270299
"sigmoid",30,250,-41.2244422016119,272.294499109371
"sigmoid",31,250,-44.2581949359676,284.137398792633
"sigmoid",32,250,-40.3659401000764,251.30908096957
"sigmoid",33,250,-39.5376684094365,320.505025546398
"sigmoid",34,250,-39.4176204644858,487.040796749986
"sigmoid",35,250,-34.32886116355,329.76672616083
"sigmoid",36,250,-30.0761786766483,217.616811247934
"sigmoid",37,250,-41.2106869238812,256.201605803208
"sigmoid",38,250,-39.4979345438172,325.711990730804
"sigmoid",39,250,-34.7578046473177,342.531125909983
"sigmoid",40,250,-36.0670519594796,214.051004946067
"sigmoid",41,250,-38.5586493489139,241.034004310103
"sigmoid",42,250,-40.9327797548382,378.992369315193
"sigmoid",43,250,-35.406698237439,714.907553286762
"sigmoid",44,250,-33.7562126980555,297.70521310542
"sigmoid",45,250,-38.7738120549,349.722958858835
"sigmoid",46,250,-36.2963293944791,361.046509316999
"sigmoid",47,250,-29.474567774932,312.066123867195
"sigmoid",48,250,-34.6502436951203,307.889280585473
"sigmoid",49,250,-29.3036369169173,355.193977959699
"sigmoid",50,250,-35.1605319525134,387.814767873088
"sigmoid",51,250,-34.7129066815232,264.073681449511
"sigmoid",52,250,-30.0196560637551,371.796104329524
"sigmoid",53,250,-36.6283902135616,340.60393695756
"sigmoid",54,250,-34.9624889918339,239.71573173936
"sigmoid",55,250,-38.9577336683456,332.491162589332
"sigmoid",56,250,-41.2560139933322,298.052660483999
"sigmoid",57,250,-28.4568964105615,245.409443257417
"sigmoid",58,250,-32.1597412046115,284.472467808589
"sigmoid",59,250,-30.0706268223544,317.786057908572
"sigmoid",60,250,-33.6231913182141,299.32278479052
"sigmoid",61,250,-32.8408270013173,315.615407625293
"sigmoid",62,250,-29.9980604643657,389.246698239517
"sigmoid",63,250,-33.4059866468942,239.239501403033
"sigmoid",64,250,-31.6220013207745,327.681516590659
"sigmoid",65,250,-40.3134938627236,256.88674264019
"sigmoid",66,250,-41.1389962951273,275.817707954244
"sigmoid",67,250,-35.1854926232849,231.213196932243
"sigmoid",68,250,-34.1926344041883,302.560947221273
"sigmoid",69,250,-35.0804659064729,359.507756719117
"sigmoid",70,250,-52.1944588759501,306.665153249548
"sigmoid",71,250,-31.1978650222154,249.974846492747
"sigmoid",72,250,-35.7194804317856,288.11925956955
"sigmoid",73,250,-34.487989172977,308.100372192953
"sigmoid",74,250,-33.7784269884868,264.45997665281
"sigmoid",75,250,-41.5238476553564,279.901400270453
"sigmoid",76,250,-36.6658746951285,243.117645506553
"sigmoid",77,250,-37.7555798144574,260.609366269228
"sigmoid",78,250,-30.1742161582989,254.212759418611
"sigmoid",79,250,-35.5247249961889,217.216828673454
"sigmoid",80,250,-33.7517079584776,268.073938000778
"sigmoid",81,250,-42.114753662878,257.36605835621
"sigmoid",82,250,-47.6967693174069,243.926477970043
"sigmoid",83,250,-33.6845136640242,366.372161804063
"sigmoid",84,250,-35.8121769050028,247.69182769721
"sigmoid",85,250,-42.0961167845105,297.088511818148
"sigmoid",86,250,-35.6956163490876,239.815467776543
"sigmoid",87,250,-32.4126469336675,284.469855682768
"sigmoid",88,250,-34.0328902509676,306.182368370891
"sigmoid",89,250,-29.7671569621528,341.139196490349
"sigmoid",90,250,-33.5248209504102,320.839778215732
"sigmoid",91,250,-31.7572282769681,268.258115123778
"sigmoid",92,250,-33.9763614194643,284.989005349205
"sigmoid",93,250,-40.4429787210166,336.279937602175
"sigmoid",94,250,-36.2074219542569,376.369275514471
"sigmoid",95,250,-40.1898802447499,299.17437459062
"sigmoid",96,250,-39.4831535410804,358.434025404708
"sigmoid",97,250,-34.0451191000568,294.901670489831
"sigmoid",98,250,-36.822797257021,357.509590056252
"sigmoid",99,250,-33.8720563386411,309.976557287477
"sigmoid",100,250,-34.3285453615696,280.818170743406
"beta",1,250,-32.871155342227,331.611855684026
"beta",2,250,-40.5718113475472,341.746075028508
"beta",3,250,-37.694943065451,271.972452733573
"beta",4,250,-32.464803570873,260.491556866319
"beta",5,250,-38.171150870109,282.553498770734
"beta",6,250,-28.0975649015764,361.782889443858
"beta",7,250,-36.5829949306024,236.537763722967
"beta",8,250,-37.9912916796885,346.602528991765
"beta",9,250,-35.3973679299945,206.603394910058
"beta",10,250,-35.9069846886497,367.557350642454
"beta",11,250,-36.3821421627404,414.514010075575
"beta",12,250,-32.6555976116297,326.606959338906
"beta",13,250,-33.6395288543059,250.354651956459
"beta",14,250,-45.8298079244341,275.559391364512
"beta",15,250,-38.9839604091222,340.333959731333
"beta",16,250,-31.8779392547116,312.859333797647
"beta",17,250,-37.0357062054641,247.263154794613
"beta",18,250,-36.7720431392905,358.819450639591
"beta",19,250,-35.3939316103597,227.91467974817
"beta",20,250,-33.45891235015,300.656620520221
"beta",21,250,-37.9205411164793,242.140293026168
"beta",22,250,-37.2205478827899,346.6267569968
"beta",23,250,-34.0590387876766,244.042798941177
"beta",24,250,-46.6352960233712,262.356930936051
"beta",25,250,-35.7436637772326,355.11244830828
"beta",26,250,-43.5998797398883,288.600531596797
"beta",27,250,-42.1227124025764,248.651452492403
"beta",28,250,-35.3426176534723,384.581224285626
"beta",29,250,-34.3740726966715,278.278060058951
"beta",30,250,-27.552157110225,266.567841018662
"beta",31,250,-38.2264378929257,315.383269818596
"beta",32,250,-36.6999495003626,203.121561074568
"beta",33,250,-35.1178911854848,221.953983861478
"beta",34,250,-28.5585509415516,249.709072523137
"beta",35,250,-35.7490172221645,300.172974192773
"beta",36,250,-32.9403648562489,307.191803611759
"beta",37,250,-39.9128676495424,350.278141094471
"beta",38,250,-33.5408670090349,297.96708511552
"beta",39,250,-40.2011995368673,280.341140570706
"beta",40,250,-30.8725233646322,326.238609028585
"beta",41,250,-35.2557925021031,247.358109959734
"beta",42,250,-34.3676895192436,245.055509979065
"beta",43,250,-46.5123631369443,294.694597648915
"beta",44,250,-37.8148745389671,255.729433186899
"beta",45,250,-35.2811659241561,406.404879186272
"beta",46,250,-36.2537443895206,284.767424733873
"beta",47,250,-43.4937187957798,317.692236955683
"beta",48,250,-34.6906712821938,266.547177283132
"beta",49,250,-38.0057560347967,254.343811961499
"beta",50,250,-28.8786676410561,355.48456209199
"beta",51,250,-34.6660724525224,341.800329102879
"beta",52,250,-36.0680297385759,333.551677010325
"beta",53,250,-37.151335067002,317.774631939028
"beta",54,250,-38.7018235060947,331.28480837376
"beta",55,250,-31.4150018388723,351.963265169054
"beta",56,250,-37.8113593821737,233.724156438981
"beta",57,250,-38.4091438957144,283.330243361856
"beta",58,250,-34.6528744404026,341.433111011982
"beta",59,250,-34.5993509683615,252.840834260766
"beta",60,250,-31.2640803529553,292.104731378108
"beta",61,250,-38.348230935345,209.404668587834
"beta",62,250,-33.3713478932223,256.368156841609
"beta",63,250,-34.7700251268045,247.037505944908
"beta",64,250,-39.3901137964807,235.27389856936
"beta",65,250,-40.195212252241,371.769044253904
"beta",66,250,-37.965711869294,283.008835313406
"beta",67,250,-45.2153073498361,230.754283357235
"beta",68,250,-37.4414413842558,307.306911163482
"beta",69,250,-37.0356945054507,370.779222001918
"beta",70,250,-33.7495693134454,285.730581781562
"beta",71,250,-36.4378169538044,316.44309219841
"beta",72,250,-37.6595639849451,400.774439047115
"beta",73,250,-31.7286868645298,383.51014962335
"beta",74,250,-30.9937876738049,369.457459774732
"beta",75,250,-42.7706958404703,353.737232231571
"beta",76,250,-32.879382594517,328.190727328055
"beta",77,250,-36.1464660293153,304.994594616789
"beta",78,250,-31.2480263852033,255.985921859838
"beta",79,250,-38.4303875434384,241.235726612006
"beta",80,250,-33.721733687434,263.47413784079
"beta",81,250,-27.7995800490943,237.738781484418
"beta",82,250,-35.2470618254143,286.17463750697
"beta",83,250,-41.2674679376012,270.456978192762
"beta",84,250,-38.8460157117186,340.23407201155
"beta",85,250,-42.219315856476,253.04105558094
"beta",86,250,-35.6682622546296,369.589373836214
"beta",87,250,-36.0035549511052,233.791392858836
"beta",88,250,-36.0311424584634,236.611367925147
"beta",89,250,-36.1634470019794,261.495100739971
"beta",90,250,-42.5015864085401,241.367209096392
"beta",91,250,-38.521532841189,372.765316804944
"beta",92,250,-32.2436890281578,241.569611000999
"beta",93,250,-32.1006279220066,276.879873990683
"beta",94,250,-31.9453370103016,237.467124684416
"beta",95,250,-34.3015593227437,260.599189221846
"beta",96,250,-42.1296038093881,225.451298692257
"beta",97,250,-45.6165826573904,339.904456562259
"beta",98,250,-35.7636782735408,378.720054394118
"beta",99,250,-34.899006875083,308.481394865237
"beta",100,250,-32.0363786660312,334.047377341582
"arctangent",1,250,-35.467759385647,296.61458235719
"arctangent",2,250,-33.7857778787288,279.72977513408
"arctangent",3,250,-38.2352809588236,292.366541711708
"arctangent",4,250,-35.7686175923287,291.884021306911
"arctangent",5,250,-29.8051784534301,301.539943439288
"arctangent",6,250,-40.1836006018375,287.208464203589
"arctangent",7,250,-43.1145489986272,295.313492608391
"arctangent",8,250,-34.0292730872928,248.484250520985
"arctangent",9,250,-37.0400845913321,235.851451808417
"arctangent",10,250,-48.024800946113,275.653281977209
"arctangent",11,250,-36.3185994353263,212.197016908147
"arctangent",12,250,-47.2753897296354,250.548421732379
"arctangent",13,250,-31.7889828522558,288.333408483198
"arctangent",14,250,-28.9322872742729,268.722143768227
"arctangent",15,250,-29.9726578143376,315.785287959486
"arctangent",16,250,-33.5753464105125,283.859988101891
"arctangent",17,250,-29.7273576086845,247.394789063474
"arctangent",18,250,-38.4362371502494,274.618195647895
"arctangent",19,250,-42.1708173499876,258.861909123889
"arctangent",20,250,-39.6506377660682,342.12645836198
"arctangent",21,250,-32.605596352215,282.631982346477
"arctangent",22,250,-31.4873929018054,296.345947479927
"arctangent",23,250,-35.2765900239615,287.60393745284
"arctangent",24,250,-35.2219088036404,267.309283066274
"arctangent",25,250,-36.0286083115861,272.889254357945
"arctangent",26,250,-35.368059075523,256.539603335535
"arctangent",27,250,-33.1773261730345,298.695864940858
"arctangent",28,250,-38.3484785140211,261.9754674977
"arctangent",29,250,-42.6078925126737,315.957539387619
"arctangent",30,250,-38.2529769152105,354.636095162756
"arctangent",31,250,-43.0960579785356,251.261467582257
"arctangent",32,250,-43.3836221748809,332.274747817976
"arctangent",33,250,-33.0845132527689,271.214880995027
"arctangent",34,250,-35.0012266910272,332.839493877321
"arctangent",35,250,-40.1390233390667,256.242904378466
"arctangent",36,250,-32.5728640033024,291.505696209211
"arctangent",37,250,-42.0912911589844,262.37615624472
"arctangent",38,250,-32.1857765660146,289.721366798464
"arctangent",39,250,-39.3206119856052,432.254704322357
"arctangent",40,250,-40.9589947902298,322.766595621121
"arctangent",41,250,-43.6585777183155,262.004339673679
"arctangent",42,250,-32.6552179227905,315.564356681162
"arctangent",43,250,-38.4575514658401,314.832195717595
"arctangent",44,250,-31.2340413409555,307.980766823039
"arctangent",45,250,-42.6975840975127,272.234115142538
"arctangent",46,250,-43.4860665833897,224.223370174079
"arctangent",47,250,-32.6339688065052,315.63913839484
"arctangent",48,250,-39.4182913154577,267.510189742206
"arctangent",49,250,-36.8041442089574,258.876654283449
"arctangent",50,250,-40.0413151233059,276.160730512987
"arctangent",51,250,-34.1284729198426,286.645047598399
"arctangent",52,250,-36.0528387903807,367.802308701142
"arctangent",53,250,-31.9162815479258,316.64524099445
"arctangent",54,250,-33.0135814141694,245.523665078136
"arctangent",55,250,-35.6869099359516,313.948858626927
"arctangent",56,250,-39.1312484976604,278.08208664064
"arctangent",57,250,-30.81184456597,225.158359027736
"arctangent",58,250,-32.8242894554141,335.148375608629
"arctangent",59,250,-41.0527154408981,271.03069236564
"arctangent",60,250,-36.3533103873001,311.525066082598
"arctangent",61,250,-38.9317603856924,265.838629863064
"arctangent",62,250,-45.5638427410226,252.690717438452
"arctangent",63,250,-47.1775058040815,373.080747077559
"arctangent",64,250,-33.645324168509,310.53449928176
"arctangent",65,250,-35.9583752100952,288.645203860204
"arctangent",66,250,-38.2252664836483,577.813915961252
"arctangent",67,250,-36.547022087955,282.347764468972
"arctangent",68,250,-30.9094824305912,472.329987712297
"arctangent",69,250,-41.8452419732795,385.044602896477
"arctangent",70,250,-36.4149459014322,210.33545062224
"arctangent",71,250,-39.157750470875,229.320904509725
"arctangent",72,250,-34.3637420316179,254.784621407319
"arctangent",73,250,-38.4261058047693,248.194876393122
"arctangent",74,250,-32.4289329462898,269.421200953587
"arctangent",75,250,-31.7940259572202,287.079718663848
"arctangent",76,250,-57.327605281441,263.510772772701
"arctangent",77,250,-38.3660034488948,345.494468125743
"arctangent",78,250,-41.3021161895635,227.943359166504
"arctangent",79,250,-32.5003710999735,345.782898229052
"arctangent",80,250,-36.3218000072115,322.732087551575
"arctangent",81,250,-43.3101492776889,229.402849863634
"arctangent",82,250,-35.983005291148,242.650195062964
"arctangent",83,250,-29.7489903639915,372.986279722006
"arctangent",84,250,-35.5850541708777,223.43018462919
"arctangent",85,250,-37.3789221923176,314.414848708684
