"Scenario","Iteration","N_train","ISE_raw_mean","ISE_raw_expected","ISE_adjusted_mean","ISE_adjusted_expected","Mu_mean","Sigma_mean"
"box_cox",69,200,2185.61949682333,2185.63682947601,23202.7260946202,23456.9883324661,-0.0800888591735777,0.310233859384873
"box_cox",70,200,2593.3168124919,2593.3328709808,23152.7662153634,23343.8008682104,0.151445639757618,0.337436215324628
"box_cox",71,200,1970.70225679427,1970.71742652479,28318.5879605442,28644.5116441252,0.0390772869527245,0.266814126521644
"box_cox",72,200,2067.9349363485,2067.95043880545,19179.1088297391,19351.6689973272,0.241304740477266,0.331330008104616
"box_cox",73,200,1968.28521004848,1968.30034873921,26834.5515910608,27120.6855945482,-0.0204711930668725,0.273703148599946
"box_cox",74,200,1596.77755983783,1596.79424974892,17047.4633426333,17246.0423106692,0.111270077849378,0.309595414006918
"box_cox",75,200,1498.03808764439,1498.05513741681,18142.5253643539,18368.0357291759,-0.00273631525299075,0.290871702639093
"box_cox",76,200,1575.8435778296,1575.85857460797,16367.7851956034,16564.9814379717,0.117407733004562,0.313912564898171
"box_cox",77,200,2392.84627820834,2392.86245192241,26991.1007295654,27333.2523805008,0.0819047122359236,0.301536361498561
"box_cox",78,200,2137.01654563574,2137.03259262452,24932.474281395,25254.8221612894,0.0010767500252077,0.296539271718314
"box_cox",79,200,1363.52599863375,1363.54137994065,11094.7835212608,11206.4338573705,0.138136462367877,0.354030656677347
"box_cox",80,200,2219.11619130466,2219.13273519064,39128.9943588826,39760.8532805462,0.15193634456249,0.24193848306578
"box_cox",81,200,1769.38170156791,1769.39833251351,16178.5469421937,16337.6983543274,0.303935881010259,0.333958412618998
"box_cox",82,200,2055.62872326707,2055.64401084833,17859.7768954889,18021.2887326021,0.0809396186615625,0.342304723895372
"box_cox",83,200,1648.90004457996,1648.91616150815,16488.7400493846,16664.2137341664,0.0364905625307354,0.319598787474472
"box_cox",84,200,1801.10525355521,1801.12112889046,18106.4514454927,18303.6074904262,-0.0265213807481875,0.318763326672622
"box_cox",85,200,2156.76321573226,2156.77953327195,17510.2826593446,17684.5983686595,0.186524368957263,0.354414102431524
"box_cox",86,200,1751.45754452292,1751.47280597031,20406.1410645308,20634.7629930459,0.175747127683138,0.296236682132459
"box_cox",87,200,2308.16955251748,2308.1847470558,31730.6848077586,32206.1827427726,0.0766814666938679,0.273742312591915
"box_cox",88,200,1904.36801772386,1904.38448575267,18492.6812286748,18687.2941399779,-0.0214554715862801,0.32424612434774
"box_cox",89,200,1349.65254377861,1349.66678777357,9962.41780631275,10036.1233857725,0.118900769678594,0.370786646103456
"box_cox",90,200,2066.98381947404,2067.00015005801,20813.0056778872,21027.3204238855,0.0638953964728003,0.318345649156463
"box_cox",91,200,1605.2149002174,1605.23201917799,14775.5706359433,14924.1215185563,0.0644948515161686,0.332857462247335
"box_cox",92,200,2264.66938735283,2264.68595020055,16959.9812770035,17157.3124487104,0.235570016357416,0.369630370623491
"box_cox",93,200,1898.90022751984,1898.91678073564,19866.7644829418,20035.895368468,0.041476794810645,0.311792299304804
"box_cox",94,200,1907.21516977357,1907.23145214235,18681.3523400896,18843.1362246102,0.154000478311742,0.322280003751515
"box_cox",95,200,1376.98254739377,1376.99842140813,13205.4541644463,13333.5886568863,0.189492501985526,0.326004589225392
"box_cox",96,200,2825.59863660734,2825.61349691142,38203.645734116,38648.3745000914,0.0772303939365827,0.275138888712078
"box_cox",97,200,2381.66513006263,2381.68088075265,21512.1094385528,21707.3816134352,0.12225182625383,0.335729705722186
"box_cox",98,200,1956.70966221091,1956.72535453678,22571.4465751282,22799.9656006666,0.0274983120368153,0.297344746119991
"box_cox",99,200,1791.59090939492,1791.60537794864,16568.7658569302,16718.4957149426,0.147357964787514,0.33177568261737
"box_cox",100,200,2166.88968539937,2166.90470384956,22627.1139449299,22926.9045513922,0.1781537436515,0.313567549043462
"sigmoid",1,250,Inf,Inf,Inf,Inf,0.517582035611377,0.427517848210327
"sigmoid",2,250,Inf,Inf,Inf,Inf,0.316357371191471,0.332466642070001
"sigmoid",3,250,Inf,Inf,Inf,Inf,0.431139166090326,0.315855034784782
"sigmoid",4,250,Inf,Inf,Inf,Inf,0.212536660149224,0.377315288597621
"sigmoid",5,250,Inf,Inf,Inf,Inf,0.502165052808989,0.383273495034061
"sigmoid",6,250,Inf,Inf,Inf,Inf,0.619205762789055,0.398266652903734
"sigmoid",7,250,Inf,Inf,Inf,Inf,0.582735581053228,0.381017191566453
"sigmoid",8,250,Inf,Inf,Inf,Inf,0.282760835140734,0.380575806124237
"sigmoid",9,250,Inf,Inf,Inf,Inf,0.556661410875661,0.345143377412375
"sigmoid",10,250,Inf,Inf,Inf,Inf,0.284154601351944,0.333390973426013
"sigmoid",11,250,Inf,Inf,Inf,Inf,0.455730395162522,0.352146623663029
"sigmoid",12,250,Inf,Inf,Inf,Inf,0.428587933318077,0.321650060977042
"sigmoid",13,250,Inf,Inf,Inf,Inf,0.4316056321795,0.336760080982692
"sigmoid",14,250,Inf,Inf,Inf,Inf,0.417002721920013,0.322690735905036
"sigmoid",15,250,Inf,Inf,Inf,Inf,0.310759427507241,0.315707185037844
"sigmoid",16,250,Inf,Inf,Inf,Inf,0.300570978115048,0.329702669365529
"sigmoid",17,250,Inf,Inf,Inf,Inf,0.380014769499299,0.347929627236601
"sigmoid",18,250,Inf,Inf,Inf,Inf,0.341095315494906,0.257939248397125
"sigmoid",19,250,Inf,Inf,Inf,Inf,0.62709850359093,0.406522290904782
"sigmoid",20,250,Inf,Inf,Inf,Inf,0.55334003556028,0.393643938728614
"sigmoid",21,250,Inf,Inf,Inf,Inf,0.40670986958658,0.392821604688121
"sigmoid",22,250,Inf,Inf,Inf,Inf,0.328780275740403,0.381936547390847
"sigmoid",23,250,Inf,Inf,Inf,Inf,0.352935819888241,0.327592639310829
"sigmoid",24,250,Inf,Inf,Inf,Inf,0.67231197717506,0.391517187477047
"sigmoid",25,250,Inf,Inf,Inf,Inf,0.4975791828933,0.347354095157327
"sigmoid",26,250,Inf,Inf,Inf,Inf,0.783119916463078,0.406052641424599
"sigmoid",27,250,Inf,Inf,Inf,Inf,0.263458129125708,0.289029965531623
"sigmoid",28,250,Inf,Inf,Inf,Inf,0.218245010992488,0.357679096690509
"sigmoid",29,250,Inf,Inf,Inf,Inf,0.4737768100246,0.431577843680666
"sigmoid",30,250,Inf,Inf,Inf,Inf,0.344230998495663,0.362549677576014
"sigmoid",31,250,Inf,Inf,Inf,Inf,0.496402374771103,0.378262733023578
"sigmoid",32,250,Inf,Inf,Inf,Inf,0.269563722396687,0.357326480250201
"sigmoid",33,250,Inf,Inf,Inf,Inf,0.412416758023622,0.433918424016562
"sigmoid",34,250,Inf,Inf,Inf,Inf,0.599017119053154,0.382706917888702
"sigmoid",35,250,Inf,Inf,Inf,Inf,0.579780522880514,0.419199882826471
"sigmoid",36,250,Inf,Inf,Inf,Inf,0.40108749723368,0.319855588431298
"sigmoid",37,250,Inf,Inf,Inf,Inf,0.348199641690776,0.343631514396769
"sigmoid",38,250,Inf,Inf,Inf,Inf,0.39280614670367,0.395525191326497
"sigmoid",39,250,Inf,Inf,Inf,Inf,0.58560137938351,0.383818437395574
"sigmoid",40,250,Inf,Inf,Inf,Inf,0.797816930256261,0.371846913534656
"sigmoid",41,250,Inf,Inf,Inf,Inf,0.57179662486079,0.411898581803328
"sigmoid",42,250,Inf,Inf,Inf,Inf,0.362221088992523,0.304364198290858
"sigmoid",43,250,Inf,Inf,Inf,Inf,0.459618593516008,0.44481216802728
"sigmoid",44,250,Inf,Inf,Inf,Inf,0.584965339149776,0.367399026937285
"sigmoid",45,250,Inf,Inf,Inf,Inf,0.538084244434555,0.363094759024214
"sigmoid",46,250,Inf,Inf,Inf,Inf,0.584012624612965,0.436461945443224
"sigmoid",47,250,Inf,Inf,Inf,Inf,0.311082515956994,0.372402059390537
"sigmoid",48,250,Inf,Inf,Inf,Inf,0.482915190850221,0.29924488203125
"sigmoid",49,250,Inf,Inf,Inf,Inf,0.356318759321332,0.35242951981239
"sigmoid",50,250,Inf,Inf,Inf,Inf,0.275496997112827,0.387604797785378
"sigmoid",51,250,Inf,Inf,Inf,Inf,0.63382262078425,0.447672981172329
"sigmoid",52,250,Inf,Inf,Inf,Inf,0.62803714661815,0.35462267269484
"sigmoid",53,250,Inf,Inf,Inf,Inf,0.523866114889593,0.451664439857662
"sigmoid",54,250,Inf,Inf,Inf,Inf,0.31360656725398,0.31964041843303
"sigmoid",55,250,Inf,Inf,Inf,Inf,0.456258101638106,0.395200155182244
"sigmoid",56,250,Inf,Inf,Inf,Inf,0.502633619051651,0.343398512236444
"sigmoid",57,250,Inf,Inf,Inf,Inf,0.367394427857157,0.359707338011444
"sigmoid",58,250,Inf,Inf,Inf,Inf,0.476919220837931,0.380158005230763
"sigmoid",59,250,Inf,Inf,Inf,Inf,0.391923775025042,0.323793780740352
"sigmoid",60,250,Inf,Inf,Inf,Inf,0.467243070872313,0.371467253402176
"sigmoid",61,250,Inf,Inf,Inf,Inf,0.525960605470154,0.352117660731158
"sigmoid",62,250,Inf,Inf,Inf,Inf,0.41789991645355,0.37272277902409
"sigmoid",63,250,Inf,Inf,Inf,Inf,0.279440138222316,0.334315946418794
"sigmoid",64,250,Inf,Inf,Inf,Inf,0.389534914428938,0.352909894617566
"sigmoid",65,250,Inf,Inf,Inf,Inf,0.440403197496266,0.380501510182375
"sigmoid",66,250,Inf,Inf,Inf,Inf,0.427582573033243,0.3723792523389
"sigmoid",67,250,Inf,Inf,Inf,Inf,0.484642118888901,0.348515454351965
"sigmoid",68,250,Inf,Inf,Inf,Inf,0.2411978503866,0.350472804585826
"sigmoid",69,250,Inf,Inf,Inf,Inf,0.397908462200611,0.360182432128311
"sigmoid",70,250,Inf,Inf,Inf,Inf,0.216199413888003,0.364792992663552
"sigmoid",71,250,Inf,Inf,Inf,Inf,0.330874686695927,0.403819028814106
"sigmoid",72,250,Inf,Inf,Inf,Inf,0.361964347794953,0.376192660280529
"sigmoid",73,250,Inf,Inf,Inf,Inf,0.349946961083461,0.327832665764867
"sigmoid",74,250,Inf,Inf,Inf,Inf,0.615383579632148,0.424220070618709
"sigmoid",75,250,Inf,Inf,Inf,Inf,0.389129745471121,0.329760832923876
"sigmoid",76,250,Inf,Inf,Inf,Inf,0.328836780249415,0.371075118886083
"sigmoid",77,250,Inf,Inf,Inf,Inf,0.37444313975629,0.319534108171943
"sigmoid",78,250,Inf,Inf,Inf,Inf,0.321433401257117,0.346599839527559
"sigmoid",79,250,Inf,Inf,Inf,Inf,0.387970603933031,0.336797520441288
"sigmoid",80,250,Inf,Inf,Inf,Inf,0.64660921042883,0.395958332606437
"sigmoid",81,250,Inf,Inf,Inf,Inf,0.402995490034441,0.355625791394608
"sigmoid",82,250,Inf,Inf,Inf,Inf,0.32825395460882,0.358731202771073
"sigmoid",83,250,Inf,Inf,Inf,Inf,0.503332633744883,0.388604238187423
"sigmoid",84,250,Inf,Inf,Inf,Inf,0.41319961818488,0.346159537555817
"sigmoid",85,250,Inf,Inf,Inf,Inf,0.505744566031504,0.436429524664733
"sigmoid",86,250,Inf,Inf,Inf,Inf,0.874403547910238,0.467408371203736
"sigmoid",87,250,Inf,Inf,Inf,Inf,0.402945712284799,0.288948485916893
"sigmoid",88,250,Inf,Inf,Inf,Inf,0.459690384361845,0.356865181932282
"sigmoid",89,250,Inf,Inf,Inf,Inf,0.487167960254518,0.37944020130552
"sigmoid",90,250,Inf,Inf,Inf,Inf,0.334471243351834,0.338229114100688
"sigmoid",91,250,Inf,Inf,Inf,Inf,0.415139712783182,0.367572368427152
"sigmoid",92,250,Inf,Inf,Inf,Inf,0.625127641609417,0.388143558272849
"sigmoid",93,250,Inf,Inf,Inf,Inf,0.392019664040986,0.335875855898326
"sigmoid",94,250,Inf,Inf,Inf,Inf,0.519629911458456,0.4063330184769
"sigmoid",95,250,Inf,Inf,Inf,Inf,0.329930677122749,0.321338309592778
"sigmoid",96,250,Inf,Inf,Inf,Inf,0.394855319881275,0.32922761963729
"sigmoid",97,250,Inf,Inf,Inf,Inf,0.363489784143353,0.352904748156159
"sigmoid",98,250,Inf,Inf,Inf,Inf,0.501684506964268,0.400123490242932
"sigmoid",99,250,Inf,Inf,Inf,Inf,0.433271222428382,0.393847242583296
"sigmoid",100,250,Inf,Inf,Inf,Inf,0.274104554404608,0.322817400574482
"beta",1,250,0.157983007009429,0.171504627748477,1.87279915708661,2.04293156494529,0.0650314098836578,0.292586827159246
"beta",2,250,0.147472357086297,0.160681388810399,1.95645468808514,2.15019670772382,0.0592935306370303,0.277232412849088
"beta",3,250,0.179821633665773,0.192733643218277,1.97238498668829,2.12526828563463,0.192816917758341,0.303943590606573
"beta",4,250,0.190472534398934,0.202328063700391,1.76858798639713,1.89341340503493,0.142876024260165,0.330958606487807
"beta",5,250,0.224009105731398,0.238418414043087,2.26964231915037,2.43065450701925,0.199723823689385,0.316706687153166
"beta",6,250,0.23233627284289,0.245378496455832,2.02543025404245,2.14929606078094,0.196315013315809,0.34072882965073
"beta",7,250,0.228589520336917,0.240314756451719,2.42188425785885,2.56297978890985,0.159020139246343,0.30956245313351
"beta",8,250,0.149268552517758,0.16288297086054,2.20775844098057,2.42061680349709,0.0268449908083837,0.261816716294723
"beta",9,250,0.157584972297811,0.170948442129355,2.11341169050291,2.29965647612694,-0.0105192287722896,0.274520528314758
"beta",10,250,0.176280623356171,0.18885113531617,2.14275907058081,2.30753482920564,0.113441937886984,0.288822494831003
"beta",11,250,0.185365113712891,0.198598495366622,1.95063019052766,2.11120910377841,0.154286589212804,0.312041631881056
"beta",12,250,0.175145446883943,0.187491523792141,1.93313169310518,2.08952968155775,0.157144855294692,0.304082493301607
"beta",13,250,0.166667839194712,0.178959335837177,2.52516905975404,2.72868819700786,0.101933388645302,0.258806839361646
"beta",14,250,0.191441963318995,0.204140558497315,2.26299905102057,2.43103518491009,0.151692601531902,0.293403234111927
"beta",15,250,0.182548643646554,0.19465064116002,1.93041895303183,2.07635929760885,0.158517028287406,0.310232381449027
"beta",16,250,0.19105332263261,0.203919813007944,2.2063001512356,2.37219855135364,0.0530756929571206,0.296976272832349
"beta",17,250,0.256001458292507,0.269234959458395,2.58153191605403,2.72887152134009,0.263670250077982,0.316719530312025
"beta",18,250,0.192624843870525,0.204672133927022,2.47827618999997,2.64822478300857,0.121792392361007,0.280689581558997
"beta",19,250,0.15950940261979,0.171640928016097,1.36723969290032,1.47971502888822,0.134355269911343,0.343801900016265
"beta",20,250,0.145160320490989,0.15890816256767,1.92029583251501,2.11006817177172,0.0640207207824281,0.276516229326978
"beta",21,250,0.163254348887945,0.175905477779033,1.61565486494825,1.75144242176463,0.0931551800466123,0.320074623640687
"beta",22,250,0.179559693627256,0.192781813698983,1.65820899843254,1.78741188079404,-0.0206450464596812,0.331119922695404
"beta",23,250,0.217278552942575,0.231317276008631,2.74672270797094,2.933284172066,0.145433278384078,0.282704516039228
"beta",24,250,0.179651243718138,0.19311815000647,2.5140829245369,2.72054779617684,0.139472622299705,0.26969651619406
"beta",25,250,0.173723258987636,0.18682158956587,2.37247938354866,2.56125904740331,-0.0286381324432143,0.272406011640942
"beta",26,250,0.186946598046801,0.199570702749858,2.37276739638075,2.54649648042651,0.107973570768907,0.28257064881391
"beta",27,250,0.1401011797168,0.153775650576274,2.14577149112976,2.36649088650638,0.0269457134276706,0.257229079521594
"beta",28,250,0.217339657242738,0.229777156867145,2.76555196567536,2.94082991820205,0.0306021127468693,0.282485543408477
"beta",29,250,0.154586311010862,0.16778072124073,1.61265158551476,1.75506504968303,-0.0374147462677535,0.311295976292516
"beta",30,250,0.17721877693402,0.190262026261143,2.15921907873461,2.33402459102684,0.176852686649038,0.288775251218724
"beta",31,250,0.180541556777582,0.193882378554117,1.90454230473581,2.05661229953705,0.0433175599129373,0.310089159277158
"beta",32,250,0.174389270496581,0.188001843549865,1.67020878782462,1.807125355592,0.0108934736888057,0.324962776531881
"beta",33,250,0.17746367071521,0.191878478242467,2.0202559491184,2.18670271134158,-0.0701197698816223,0.297764005577374
"beta",34,250,0.222448907714743,0.235138946822932,2.38932003415599,2.54566335204813,0.179126474625478,0.307801549540949
"beta",35,250,0.161710298862497,0.174088241284872,1.85111592831058,2.00226084719148,0.0413965688522292,0.2974563648547
"beta",36,250,0.19101027506342,0.203980273794394,2.190688000847,2.35523151951523,0.07247073977442,0.297759565853763
"beta",37,250,0.182784042316158,0.196520494855443,1.96517407454434,2.12217240454716,0.0895875999649813,0.306802276433801
"beta",38,250,0.222736676269507,0.235993116816198,2.45184009505824,2.61238359934528,0.0933609752339217,0.303620150549539
"beta",39,250,0.201646723908907,0.215400351090819,2.14130687425669,2.29609889965904,0.0362860471384058,0.308740001562441
"beta",40,250,0.205345260704121,0.218048579494091,2.20713854774312,2.35887057848276,0.189917882071776,0.307391951500194
"beta",41,250,0.155082260879982,0.168087679332085,1.66503678918106,1.81633960160922,0.181673017311351,0.307225766007092
"beta",42,250,0.144924824428743,0.15738364509704,1.82562157817641,1.99573520653621,0.0637722239091496,0.283985449599997
"beta",43,250,0.252678398829773,0.265426689194584,2.16920220205936,2.29364614872331,0.293593537102095,0.343526745426724
"beta",44,250,0.201946469423396,0.214601108724302,2.16659713989235,2.31109286961488,0.0791707755955066,0.307150835250106
"beta",45,250,0.183922967759741,0.197089702146373,1.73095275545743,1.86272941151408,0.0806271130485486,0.327873264857166
"beta",46,250,0.141270188574091,0.154862848021439,1.99859305046116,2.19959608032427,0.0376779837825548,0.267670608030582
"beta",47,250,0.160821583219545,0.173446281474305,2.58403803427323,2.80221568782569,0.121051367101729,0.251091999436683
"beta",48,250,0.164177848949871,0.177857841875037,1.68325584654056,1.83047098050544,0.11756202948854,0.314084090899705
"beta",49,250,0.192768848690332,0.207934361268454,2.6731529213878,2.89527549521609,-0.129113082536629,0.270268941416152
"beta",50,250,0.203078427684836,0.216708786898979,1.85932740670286,1.99081592212902,0.0489810655318502,0.332337950111483
"beta",51,250,0.207348852238552,0.222262929807916,1.79613655134472,1.93286258797542,0.0164196489811003,0.341692273382155
"beta",52,250,0.132204578652382,0.145766754711431,2.26263652693373,2.50929278275303,0.0246218238954806,0.24384771530718
"beta",53,250,0.163953853676008,0.178721104655039,1.71564824834106,1.87580887279645,-0.0129479475103229,0.310888216138145
"beta",54,250,0.266894332944782,0.282095199666803,3.73116069597911,3.97208696058702,0.213778105343842,0.269712202112677
"beta",55,250,0.188641496448737,0.201733427863301,2.18192612300674,2.3456502516532,0.084004290464754,0.296019749642119
"beta",56,250,0.150702724176176,0.164479642690619,1.79214494686104,1.96002341333599,-0.048888217094622,0.29146850166705
"beta",57,250,0.168944246117167,0.181118811337242,2.00380538040128,2.15545007185805,0.053190286759231,0.291900303872336
"beta",58,250,0.233985694066413,0.247421450200849,2.47091332631635,2.63266689154008,0.198717741784484,0.310485374238649
"beta",59,250,0.208062926762305,0.221027410020899,1.99548980733409,2.12891428864179,0.103800256351141,0.324856574156998
"beta",60,250,0.189975555916599,0.202442687353846,2.52629603980499,2.70281993748135,0.140313858627522,0.275649926115077
"beta",61,250,0.136967219721816,0.149885816980626,1.27769312228749,1.40511706022277,0.0637145411052156,0.329572038842821
"beta",62,250,0.184687086496814,0.197721536949791,2.27772916487861,2.44679806199177,0.0238784641126382,0.286331838613708
"beta",63,250,0.124528745356813,0.136844111422393,2.12371604302389,2.34399837129095,-0.00189398669355161,0.243727920197543
"beta",64,250,0.160182149858123,0.172422730069866,1.91279911520436,2.07385414564906,0.0576662580433504,0.291967053610455
"beta",65,250,0.189432994819223,0.202400509764868,1.96070060311667,2.11008736599022,0.138355837624761,0.313453459108057
"beta",66,250,0.162785863180628,0.175019432459911,1.85898957437045,2.00870769994532,0.0707235546396211,0.297856230193996
"beta",67,250,0.182943638042656,0.197509513629044,1.41141422348329,1.52932443645513,0.0396648536235761,0.362058146617039
"beta",68,250,0.189489963380277,0.202859482596961,2.55609487680384,2.74743469560734,0.11182796973016,0.273783240582672
"beta",69,250,0.19158446291621,0.203684156477436,1.84106414506505,1.96780647463302,0.107566899053015,0.324909930872483
"beta",70,250,0.178988431158387,0.193031995291811,2.25403145308228,2.44068948641107,0.0362087286007802,0.283621535536852
"beta",71,250,0.251090427477251,0.264442616520638,2.92368164301041,3.09669443270434,0.141478391395462,0.29512470871089
"beta",72,250,0.239450271177091,0.253727835025901,2.57714755287506,2.74341522519045,0.121300077878417,0.306659208225557
"beta",73,250,0.173660323342955,0.187048706008449,2.54649324052865,2.75552685974202,0.0552962183373586,0.262859105326607
"beta",74,250,0.156742632440246,0.170447791113251,1.74930400144258,1.90710729649684,-0.0438556609555223,0.301081541869774
"beta",75,250,0.188030008053971,0.20219363274708,2.49152832653554,2.68598560885944,-0.00390912275905823,0.276101954081032
"beta",76,250,0.157444581239776,0.171307548510796,2.59412410460181,2.839758613454,0.042197130532993,0.24841285137474
"beta",77,250,0.161412902176097,0.174689777184984,1.86953916767336,2.02891136286554,0.00296952302954255,0.295227601321134
"beta",78,250,0.158441351437724,0.17113478008324,1.50563907953836,1.63201354207502,0.0438973439115355,0.326124171148126
"beta",79,250,0.186200296369682,0.198273944425638,1.92757853912813,2.06173317880359,0.0902279070461497,0.312621112287889
"beta",80,250,0.148606096699836,0.161778014753309,1.9377240894798,2.11879911061476,0.0149849653257559,0.278837616737388
"beta",81,250,0.18143650106041,0.211528424326691,1.97427501873059,2.30807561632617,0.18728264625257,0.302872714024587
"beta",82,250,0.138174620498468,0.150745262400334,1.44320404796517,1.58028314784634,-0.0195773104348441,0.311213132009426
"beta",83,250,0.14468491978308,0.158040633963951,1.82456643958679,2.00790080822117,0.0421340074480524,0.283774608631792
"beta",84,250,0.241395204596492,0.255167664319216,2.81487584627204,2.99504961875702,0.219153252760685,0.295262998324514
"beta",85,250,0.277370522108366,0.290661199215893,2.41282217241344,2.54509247259775,0.261783442543348,0.341476410164849
"beta",86,250,0.228565402122149,0.24110694400258,2.93413218888739,3.13200170904007,0.159876928505465,0.282594449004652
"beta",87,250,0.162911481256515,0.176216462871404,2.17891006322131,2.36552657012543,0.00860624503606638,0.275013178354191
"beta",88,250,0.146949494475895,0.160290514901632,1.97859333609588,2.16436623811862,-0.0256966213751606,0.273934413007378
"beta",89,250,0.186354433014316,0.199625613068921,2.85932227972642,3.08547695120257,-0.0185025684605022,0.257808496656789
"beta",90,250,0.209577576371026,0.221740247067711,2.66404231028843,2.84426183114263,0.219707243352899,0.283287321576569
"beta",91,250,0.187715511716394,0.200955291003298,2.25137700857882,2.42042272043139,0.110524041289131,0.290530514407531
"beta",92,250,0.185007048598831,0.198566999239955,1.95482591428638,2.11059975150923,0.152608210564331,0.309842347368799
"beta",93,250,0.211368484583266,0.225228596747417,1.85692650138056,1.98267279146013,0.0039738011838195,0.338838189405993
"beta",94,250,0.187647040498305,0.201010505306714,1.75109448112907,1.88464628836302,0.182208089715464,0.329355455877604
"beta",95,250,0.179585174687916,0.193629573258235,2.34704976389976,2.54543575438507,0.14282510534717,0.278711137690234
"beta",96,250,0.207617781420731,0.220947633388789,1.88333644519645,2.01348281310244,0.0534803822928334,0.334373664611006
"beta",97,250,0.134466645488831,0.148431149118927,1.52549744990577,1.69148748644267,0.00472703704348254,0.298775047888897
"beta",98,250,0.296984586224523,0.309549076880262,2.45138462615417,2.57068323727498,0.291628835905966,0.350578218626476
"beta",99,250,0.177113415955797,0.190678338459748,2.3872808626942,2.58534968961442,0.0534568050190131,0.274423280163455
"beta",100,250,0.147082556637023,0.160276007405548,1.5416168638529,1.68605066613181,0.0123167770068141,0.310681064799706
"arctangent",1,250,1948.39401337177,1948.40848527545,27273.0340544984,27537.3382175085,0.0141428467688913,0.269848556937602
"arctangent",2,250,2025.87091243593,2025.88476371872,34391.318617512,34751.0501406966,0.131111059651596,0.245272383142966
"arctangent",3,250,1830.93005391579,1830.94250472996,20258.3147812512,20389.5840374946,0.230953955900166,0.302573019876976
"arctangent",4,250,1702.22066639381,1702.2340042446,20892.9276117404,21069.6584450796,0.0839641106661752,0.287866513562504
"arctangent",5,250,1527.49596577585,1527.50774311957,14177.1807850229,14289.5811616412,-0.0142613334320085,0.330867647282559
"arctangent",6,250,1617.66528798967,1617.67993657561,15656.0110540239,15773.4636742228,-0.0146388646378192,0.323829004264733
"arctangent",7,250,1990.55915635166,1990.57286939161,29495.8444991571,29760.7606865819,0.185247513426835,0.262060237820194
"arctangent",8,250,1569.9489289983,1569.9615877112,25772.5649836051,25957.014991524,0.0443155264512416,0.248564559495361
"arctangent",9,250,1774.46184222826,1774.47413759406,25968.9065477394,26162.0482833013,0.0873558762122456,0.263338618495106
"arctangent",10,250,1706.30479265959,1706.31865863709,17228.8068723193,17377.1053409623,-0.000336480618697905,0.317416908676327
"arctangent",11,250,2131.69650245938,2131.71014718106,25482.1637179183,25743.4762273787,0.115399467009872,0.292128208304752
"arctangent",12,250,1805.96945143154,1805.98249901105,18881.3846725464,19044.1772626791,0.0263167149112984,0.311856465665403
"arctangent",13,250,1885.49430668956,1885.50712681139,23937.8453090273,24112.9080087691,0.00433565897653746,0.282691073758911
"arctangent",14,250,1518.54196522153,1518.55487515363,13106.0324297953,13199.1821134627,0.280737232791469,0.342825989053134
"arctangent",15,250,2228.44950624423,2228.46325754762,28121.8966323471,28399.0956431081,0.12406202127174,0.284228368011312
"arctangent",16,250,1511.25008927267,1511.26463630217,19574.137962697,19764.9784063889,0.195475834401913,0.280568091433796
"arctangent",17,250,2082.74228586551,2082.7552501096,22452.6205181679,22666.2868851158,0.208919231932811,0.307498801927135
"arctangent",18,250,1525.43020912572,1525.44389847313,22093.8853126174,22284.462302963,0.00660136544526928,0.264972393909865
"arctangent",19,250,1627.46434824861,1627.47723938489,18158.7563756059,18285.3820014913,0.0633043268033599,0.301437549403297
"arctangent",20,250,2424.23902704139,2424.25320981413,25215.0826556166,25448.2329512034,-0.0101051312487944,0.31285116396958
"arctangent",21,250,1787.86677698349,1787.88018736584,13994.8575313407,14095.6096127893,0.294298341066143,0.360014542677524
"arctangent",22,250,1895.18384331046,1895.19613121842,32384.4066998656,32719.0397324911,0.042899125466174,0.244361548401225
"arctangent",23,250,1928.99271343765,1929.00504183623,26720.087889233,26954.9090243415,0.251884351438026,0.271063759002121
"arctangent",24,250,2735.97488040945,2735.98917486705,26200.3558365261,26434.4728601788,0.1607917654832,0.326012301851469
"arctangent",25,250,1872.08129581898,1872.09423659549,19183.3882319483,19377.5041202335,0.107331332387766,0.315500283575364
"arctangent",26,250,2127.15642178794,2127.16906209754,19306.5595024263,19452.2714250632,0.110719154457468,0.334413468324305
"arctangent",27,250,2371.53490144901,2371.5468266673,35270.0356176499,35558.4413455154,0.153205344663575,0.261440679456962
"arctangent",28,250,2037.70783761073,2037.7209166905,23282.4967638119,23538.8213058,0.0429861450757672,0.299119451210751
"arctangent",29,250,1897.86171494891,1897.8749719858,16460.2229496073,16587.3672705032,0.274239775915459,0.342143433565685
"arctangent",30,250,2339.46363584605,2339.47703342824,19133.0833500323,19289.3247510337,-0.0731822880673392,0.352519978780521
"arctangent",31,250,2041.59645432571,2041.60960501189,18612.9914123883,18756.5638189903,0.10205894021356,0.333718336267104
"arctangent",32,250,2204.71440985646,2204.7277984423,18142.0433894517,18275.9689826709,-0.0187775999463863,0.351095766797966
"arctangent",33,250,1644.65812326459,1644.67120514772,21653.6719424942,21826.6844914024,0.0831705421091726,0.277822841354026
"arctangent",34,250,1801.40306804909,1801.41602789402,15478.5913357947,15610.2888272943,0.0952480251300296,0.344025253857814
"arctangent",35,250,1755.25769413945,1755.27132514033,20684.7619336193,20842.4087634653,0.0938499344224528,0.293548408541829
